"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ftype","length_bp","gene","EC_number","COG","product"
"PHJJKLOP_02079",782.484129699776,-1.88070973935319,0.108774404087675,-17.2900026906816,5.59496629829574e-67,2.5652877637209e-66,"CDS",213,"yqgQ","","COG4483","putative protein YqgQ"
"PHJJKLOP_02080",4223.08607225097,-1.94808418122898,0.0800902876492728,-24.3236007561857,1.10336391643432e-130,8.19851962389796e-130,"CDS",963,"glcK","2.7.1.2","COG1940","Glucokinase"
"PHJJKLOP_02088",756.691834779848,-2.13659273119751,0.0963935370207807,-22.1653110491931,7.42552338091937e-109,4.84357668899185e-108,"CDS",825,"tsaB","","COG1214","tRNA threonylcarbamoyladenosine biosynthesis protein TsaB"
"PHJJKLOP_02089",468.558237160049,-1.8032397122024,0.111474299943852,-16.1762820050061,7.41383277996757e-59,3.13074969580013e-58,"CDS",543,"","","","hypothetical protein"
"PHJJKLOP_02090",1160.67390416838,-2.14641990972209,0.0896196313842463,-23.9503318253929,9.16690962130624e-127,6.67779255625082e-126,"CDS",465,"rimI","2.3.1.266","COG0456","[Ribosomal protein S18]-alanine N-acetyltransferase"
"PHJJKLOP_02091",2895.20996785519,-1.864020528108,0.0670140117733659,-27.8153848543184,2.82633136108677e-170,2.61173953552278e-169,"CDS",1017,"tsaD","2.3.1.234","COG0533","tRNA N6-adenosine threonylcarbamoyltransferase"
"PHJJKLOP_02092",455.430632179777,-1.29197595079207,0.104245552735854,-12.3935833892673,2.83104456981416e-35,8.69348455592164e-35,"CDS",702,"","","","hypothetical protein"
"PHJJKLOP_02094",2373.73279697897,-1.65006699827825,0.0791849411805573,-20.8381413647295,1.95274280955458e-96,1.16232842381837e-95,"CDS",1020,"arcB","2.1.3.3","","Ornithine carbamoyltransferase, catabolic"
"PHJJKLOP_02095",609.072275051394,-2.24961940007735,0.108649587623333,-20.7052732484944,3.10469282247732e-95,1.83342215197181e-94,"CDS",948,"arcC1","2.7.2.2","","Carbamate kinase 1"
"PHJJKLOP_02101",28467.1823316271,-2.77278155641971,0.0600469352135822,-46.1769038928823,0,0,"CDS",783,"rpsB","","COG0052","30S ribosomal protein S2"
"PHJJKLOP_02102",33646.4066340372,-2.15932983607599,0.0580427551791226,-37.2024007029335,6.24067448067909e-303,1.08003349104932e-301,"CDS",882,"tsf","","COG0264","Elongation factor Ts"
"PHJJKLOP_02103",4678.73499224555,-1.36545636566433,0.0715875715668107,-19.0739305130637,4.15842355199619e-81,2.17283073554566e-80,"CDS",723,"pyrH","2.7.4.22","COG0528","Uridylate kinase"
"PHJJKLOP_02105",2151.60013096147,-1.24986827746868,0.0640428294839908,-19.5161314317182,8.0076605822212e-85,4.31980824921987e-84,"CDS",813,"uppS","2.5.1.31","COG0020","Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
"PHJJKLOP_02110",3479.45982930821,-2.00237881112335,0.0662257042894214,-30.2356740877002,8.05026652732734e-201,8.99346939657391e-200,"CDS",474,"rimP","","COG0779","Ribosome maturation factor RimP"
"PHJJKLOP_02111",9076.14962291972,-1.68658496522441,0.054681562419485,-30.8437595891265,6.79208141671987e-209,7.76163807696919e-208,"CDS",1176,"nusA","","COG0195","Transcription termination/antitermination protein NusA"
"PHJJKLOP_02112",1732.28422514769,-1.50258143838342,0.0768414174367853,-19.5543170402803,3.79046854025966e-85,2.05219942306283e-84,"CDS",294,"","","","hypothetical protein"
"PHJJKLOP_02113",2924.74078465686,-1.53514805551138,0.0841598497668927,-18.2408602173537,2.44578822839967e-74,1.20637396306896e-73,"CDS",312,"rplGA","","COG1358","putative ribosomal protein YlxQ"
"PHJJKLOP_02119",589.23301090109,-1.29780620282635,0.108870605831977,-11.9206299341191,9.24071884903643e-33,2.71775169292879e-32,"CDS",924,"truB","5.4.99.25","COG0130","tRNA pseudouridine synthase B"
"PHJJKLOP_02120",969.211394381419,-1.82841433710339,0.0891507102835673,-20.509251483108,1.78012680083903e-93,1.03489313431302e-92,"CDS",942,"ribF","","COG0196","Bifunctional riboflavin kinase/FMN adenylyltransferase"
"PHJJKLOP_02131",3989.58591102178,-2.15995093093113,0.062558788633292,-34.5267384186795,3.18519606334236e-261,4.65194000665708e-260,"CDS",1044,"hrcA","","COG1420","Heat-inducible transcription repressor HrcA"
"PHJJKLOP_02132",3890.01201518463,-2.11568581865145,0.0661312557710461,-31.9922220436308,1.398872225947e-224,1.74509310186888e-223,"CDS",564,"grpE","","","Protein GrpE"
"PHJJKLOP_02133",24269.9026202692,-1.38427899054637,0.0531407845763498,-26.0492764941682,1.37098062216277e-149,1.12150709911348e-148,"CDS",1830,"dnaK","","COG0443","Chaperone protein DnaK"
"PHJJKLOP_02134",4340.02808243913,-1.61664581575358,0.0843151360462109,-19.1738505274727,6.12062995258985e-82,3.22626163346021e-81,"CDS",1167,"dnaJ","","COG0484","Chaperone protein DnaJ"
"PHJJKLOP_02135",6.66939583129368,-1.91635639604499,0.777324118409858,-2.465324760494,0.0136889116634252,0.0186378360710755,"CDS",630,"","","","hypothetical protein"
"PHJJKLOP_02137",20846.3983921564,-1.02029450671063,0.0538643078391055,-18.9419403616636,5.1465021590707e-80,2.66585250246673e-79,"CDS",1503,"mltF_2","4.2.2.-","","Membrane-bound lytic murein transglycosylase F"
"PHJJKLOP_02140",5523.00015232107,-1.22775959473755,0.0564486263084021,-21.7500349438053,6.90271765327789e-105,4.40655365755096e-104,"CDS",1266,"","6.3.1.12","","D-aspartate ligase"
"PHJJKLOP_02141",6007.9556984672,-1.06901105089787,0.0609862130482077,-17.5287330933772,8.64748186502274e-69,4.05173093957403e-68,"CDS",732,"","5.1.1.13","","Aspartate racemase"
"PHJJKLOP_02158",13693.2743880065,-1.14469413307669,0.061273531283625,-18.681706588414,6.97530145860292e-78,3.55170962024781e-77,"CDS",1806,"glmS","2.6.1.16","COG0449","Glutamine--fructose-6-phosphate aminotransferase [isomerizing]"
"PHJJKLOP_02162",641.078158287243,-1.15055153932323,0.0899285695539018,-12.7940602750676,1.76980315831651e-37,5.61312569491487e-37,"CDS",933,"","","","hypothetical protein"
"PHJJKLOP_02163",25696.5594682204,-2.10506895325776,0.0502900580689454,-41.8585508565491,0,0,"CDS",1290,"tig","5.2.1.8","COG0544","Trigger factor"
"PHJJKLOP_02170",5478.30974296257,-5.40832858437957,0.0841387477327698,-64.2786912108174,0,0,"CDS",753,"glcR","","COG1349","HTH-type transcriptional repressor GlcR"
"PHJJKLOP_02171",8882.50508252359,-6.0243354539324,0.101497431811499,-59.3545604692818,0,0,"CDS",915,"lacC_1","2.7.1.144","COG1105","Tagatose-6-phosphate kinase"
"PHJJKLOP_02172",8200.08148942702,-5.4954417472552,0.0715038859656364,-76.8551481229457,0,0,"CDS",1932,"fruA_5","","COG1299","PTS system fructose-specific EIIABC component"
"PHJJKLOP_02180",2985.84358924947,-2.32446001994752,0.0669350643397172,-34.7270902460051,3.07383861608092e-264,4.57864319231158e-263,"CDS",1374,"","2.1.1.-","COG2265","putative RNA methyltransferase"
"PHJJKLOP_02181",63.4206215401266,-1.8330939000159,0.262978671888273,-6.9705040597159,3.15807408728218e-12,6.41470408230858e-12,"CDS",129,"","","","hypothetical protein"
"PHJJKLOP_02182",973.854320749503,-1.13881894127337,0.0836553949059184,-13.6132157711301,3.34208383233379e-42,1.14749988463387e-41,"CDS",1014,"aes_1","3.1.1.-","","Acetyl esterase"
"PHJJKLOP_02187",1228.83868312018,-1.67878605708006,0.0755929776269339,-22.2082276658712,2.85998260171539e-109,1.86960434706024e-108,"CDS",1023,"aroF","2.5.1.54","COG2876","Phospho-2-dehydro-3-deoxyheptonate aldolase"
"PHJJKLOP_02188",1460.12589043766,-1.17554168583007,0.0777781876525574,-15.1140277410594,1.30888689788159e-51,5.0696085022736e-51,"CDS",1065,"aroB","4.2.3.4","COG0337","3-dehydroquinate synthase"
"PHJJKLOP_02189",2232.03133453684,-1.20580433675727,0.0749440678215483,-16.0893900185462,3.02805971266743e-58,1.27153026363622e-57,"CDS",1167,"aroC","4.2.3.5","COG0082","Chorismate synthase"
"PHJJKLOP_02190",1995.84608342804,-1.14539362235894,0.0645215156967663,-17.7521189635715,1.65971847337427e-70,7.90015438677671e-70,"CDS",1092,"","","","hypothetical protein"
"PHJJKLOP_02191",2436.90811754318,-1.33153297708896,0.0742818135887536,-17.92542363681,7.46795155691946e-72,3.58893209653561e-71,"CDS",1296,"aroA","2.5.1.19","COG0128","3-phosphoshikimate 1-carboxyvinyltransferase"
"PHJJKLOP_02192",512.681044868655,-1.47163669484595,0.0992810688928352,-14.822933629315,1.04135355468508e-49,3.93166777140872e-49,"CDS",510,"aroK","2.7.1.71","COG0703","Shikimate kinase"
"PHJJKLOP_02193",1523.44972789329,-1.45500263084766,0.0773091664794262,-18.8205706658973,5.12298329021242e-79,2.6264061594e-78,"CDS",837,"pheA","","","Bifunctional chorismate mutase/prephenate dehydratase"
"PHJJKLOP_02197",78.2949247900866,-1.08161908006189,0.215145737036703,-5.02737862696934,4.97229996692382e-07,8.53616175514331e-07,"CDS",1287,"lacE_2","","","Lactose-binding protein"
"PHJJKLOP_02207",1011.7839749744,-1.05732487265761,0.0791704504492483,-13.3550442956668,1.10692279172765e-40,3.682363153814e-40,"CDS",387,"","","","hypothetical protein"
"PHJJKLOP_02208",19757.0418440562,-1.83500800929257,0.0529829627608851,-34.633925957936,7.79910364724761e-263,1.15027173989455e-261,"CDS",1392,"tcyP","","COG1823","L-cystine uptake protein TcyP"
"PHJJKLOP_02209",404.510413479629,-3.05448610230326,0.131812823140211,-23.1729055605931,8.54393144204362e-119,5.90774381927912e-118,"CDS",369,"","","","hypothetical protein"
"PHJJKLOP_02215",9480.91748810969,-1.11788176835731,0.0548267129074572,-20.3893633062445,2.07833001583017e-92,1.19205365275777e-91,"CDS",1335,"murC","6.3.2.8","","UDP-N-acetylmuramate--L-alanine ligase"
"PHJJKLOP_02232",1430.32320245114,-1.62293454009594,0.0817712796514842,-19.8472440080799,1.16413288541177e-87,6.43065287624142e-87,"CDS",909,"dagK_2","2.7.1.107","COG1597","Diacylglycerol kinase"
"PHJJKLOP_02233",338.789297342123,-1.16726768835825,0.113821948140645,-10.2552074307839,1.12134980831305e-24,2.96060081665722e-24,"CDS",273,"","","","hypothetical protein"
"PHJJKLOP_02234",726.293973325773,-1.23829552352406,0.0878214597788487,-14.1001473517103,3.78977565625836e-45,1.35078432319495e-44,"CDS",1047,"","","","hypothetical protein"
"PHJJKLOP_02240",53.5687954917549,-1.59970933664921,0.271100553630554,-5.90079701138949,3.61749757059078e-09,6.64058107072275e-09,"CDS",1128,"xerC_9","","","Tyrosine recombinase XerC"
"PHJJKLOP_02246",15.1271578590278,-1.16566221547335,0.501272576875867,-2.32540591535693,0.0200502654800091,0.0268713047659567,"CDS",801,"fabG_2","1.1.1.100","","3-oxoacyl-[acyl-carrier-protein] reductase FabG"
"PHJJKLOP_02254",847.144621891366,-2.45135510512559,0.0984263684108684,-24.9054714168943,6.49102141816229e-137,5.02173594986509e-136,"CDS",888,"prsA_3","5.2.1.8","","Foldase protein PrsA"
"PHJJKLOP_02260",136.084651118118,-2.62321703688348,0.199999041669916,-13.1161480324136,2.66121515484782e-39,8.65111636657368e-39,"CDS",507,"sttH","3.5.2.19","","Streptothricin hydrolase"
"PHJJKLOP_02295",91.6694395526756,-2.76815308277879,0.250271744074072,-11.0605897322533,1.94812394522627e-28,5.40563771270384e-28,"CDS",372,"","","","hypothetical protein"
"PHJJKLOP_02296",42.1943355994129,-1.22046701867087,0.300225383196349,-4.06516932604821,4.79976022160706e-05,7.63980973072384e-05,"CDS",228,"","","","hypothetical protein"
"PHJJKLOP_02306",43.7650006200308,-1.46881266721649,0.302539660792699,-4.85494253337888,1.20421660205872e-06,2.03696299805865e-06,"CDS",927,"glsA","3.5.1.2","COG2066","Glutaminase"
"PHJJKLOP_02308",2794.17232491386,-3.02028089013807,0.0719850723665733,-41.9570445766552,0,0,"CDS",1764,"dxs","2.2.1.7","COG1154","1-deoxy-D-xylulose-5-phosphate synthase"
"PHJJKLOP_02309",219.450928769277,-1.73806328434028,0.142744065777549,-12.176080840018,4.16835359833077e-34,1.25301713588377e-33,"CDS",357,"","","","hypothetical protein"
"PHJJKLOP_02310",336.005049745183,-2.13888113255631,0.141557898083296,-15.1095852758264,1.40018197168721e-51,5.41620778195287e-51,"CDS",684,"nanE_1","5.1.3.9","","Putative N-acetylmannosamine-6-phosphate 2-epimerase"
"PHJJKLOP_02311",2345.69954616516,-1.66843265773521,0.0687012923897548,-24.2853169088857,2.80219124735136e-130,2.07667341449752e-129,"CDS",615,"","","","hypothetical protein"
"PHJJKLOP_02312",158.380042943437,-2.07927363405644,0.183899950885827,-11.3065480661675,1.2178715531558e-29,3.43667052794389e-29,"CDS",207,"","","","hypothetical protein"
"PHJJKLOP_02319",207.333590015213,-1.19817222079097,0.142342692077352,-8.41751833764575,3.84543101165701e-17,8.77532046410144e-17,"CDS",351,"","","","hypothetical protein"
"PHJJKLOP_02320",9499.5163259079,-4.57590369188669,0.0706354196642517,-64.7819990825727,0,0,"CDS",1530,"ahpF","1.6.99.3","","NADH dehydrogenase"
"PHJJKLOP_02321",2948.13344645204,-4.94532635348909,0.0957296960113677,-51.6592714647484,0,0,"CDS",564,"ahpC","1.11.1.15","COG0450","Alkyl hydroperoxide reductase C"
"PHJJKLOP_02323",170.699893073085,-1.91908057740272,0.171777712043878,-11.1718834449985,5.59810775367803e-29,1.56496121517386e-28,"CDS",1986,"uxuA_2","4.2.1.8","","Mannonate dehydratase"
"PHJJKLOP_02324",72.1496210293613,-1.63553121419111,0.233543894281664,-7.00309986361102,2.50360242055897e-12,5.10960166813467e-12,"CDS",774,"uxuA_3","4.2.1.8","COG1312","Mannonate dehydratase"
"PHJJKLOP_02325",226.771179533141,-1.93012315716086,0.148629618830082,-12.9861273436181,1.46662590274306e-38,4.71145703091494e-38,"CDS",1554,"","","","hypothetical protein"
"PHJJKLOP_02328",501.854368705711,-2.30687042414573,0.110457259392202,-20.8847334873184,7.37147730313015e-97,4.4052301488167e-96,"CDS",1038,"","","","hypothetical protein"
"PHJJKLOP_02337",24.004699398432,-1.64124294965795,0.396911423762255,-4.13503580748794,3.5489929412373e-05,5.67308321733287e-05,"CDS",816,"","","","hypothetical protein"
"PHJJKLOP_02338",4133.59682862975,-2.34421188560993,0.0649800670497025,-36.0758612916922,5.42319600068923e-285,8.63672809896998e-284,"CDS",1167,"cfa","2.1.1.79","COG2230","Cyclopropane-fatty-acyl-phospholipid synthase"
"PHJJKLOP_02347",455.429580545007,-4.09406167850762,0.149258262751017,-27.4293804781654,1.22427988282291e-165,1.10074893969123e-164,"CDS",549,"gmk_2","2.7.4.8","COG0194","Guanylate kinase"
"PHJJKLOP_02348",1894.51504898543,-3.07396491571727,0.077622834935608,-39.6012966837307,0,0,"CDS",1182,"nupC","","COG1972","Nucleoside permease NupC"
"PHJJKLOP_02349",2957.76566323137,-3.19556846826717,0.0703315541241187,-45.4357721518244,0,0,"CDS",1509,"","","","hypothetical protein"
"PHJJKLOP_02350",1099.42383638439,-2.75980475208088,0.0950774398339546,-29.0269148696123,3.01063365561066e-185,3.03496200838327e-184,"CDS",192,"","","","hypothetical protein"
"PHJJKLOP_02353",405.734506331946,-1.57526372429835,0.112952262547311,-13.9462786204795,3.31454181143981e-44,1.16612669605767e-43,"CDS",519,"","","","hypothetical protein"
"PHJJKLOP_02354",573.183553786539,-1.56988531575809,0.100393829150751,-15.6372690337447,4.05759996114879e-55,1.6350544123391e-54,"CDS",393,"","","","hypothetical protein"
"PHJJKLOP_02355",698.519435808624,-1.30504766298286,0.0918430632858454,-14.2095397985706,7.99491667437542e-46,2.86668030216527e-45,"CDS",936,"","","","hypothetical protein"
"PHJJKLOP_02356",1827.59818387438,-2.75579385211285,0.0917432478120582,-30.0381109000879,3.12186836988613e-198,3.44903095920261e-197,"CDS",780,"ygaZ_2","","COG1296","Inner membrane protein YgaZ"
"PHJJKLOP_02357",214.395697757887,-3.10033272257611,0.175529499775975,-17.6627445901288,8.11938337467024e-70,3.8464294024941e-69,"CDS",318,"","","","hypothetical protein"
"PHJJKLOP_02358",3787.4778506877,-2.49305866468295,0.0653432022732234,-38.1532979399843,0,0,"CDS",1611,"murJ_3","","COG2244","Lipid II flippase MurJ"
"PHJJKLOP_02359",2268.31550793364,-2.69979939850316,0.073189971401126,-36.8875591398527,7.31515916708726e-298,1.230426210464e-296,"CDS",849,"degV","","COG1307","Protein DegV"
"PHJJKLOP_02371",119.851731326487,-3.28034446134088,0.235965225494702,-13.9018130932794,6.17569082147665e-44,2.16510753155751e-43,"CDS",1074,"","","COG0577","putative ABC transporter permease"
"PHJJKLOP_02372",9.02586205008531,-4.59714541652754,1.13919560566385,-4.03543113550603,5.45021240315249e-05,8.66132480628373e-05,"CDS",303,"lolD_2","3.6.3.-","COG1136","Lipoprotein-releasing system ATP-binding protein LolD"
"PHJJKLOP_02373",20.3736145386225,-3.23486542901088,0.554671403783775,-5.83203930641412,5.47540159830607e-09,1.00142653545072e-08,"CDS",312,"hrtA_2","3.6.3.-","COG1136","Putative hemin import ATP-binding protein HrtA"
"PHJJKLOP_02375",39.9251556747446,-2.16598396543966,0.332055285034798,-6.52296187730509,6.89323881668324e-11,1.33581598816502e-10,"CDS",1392,"","","","hypothetical protein"
"PHJJKLOP_02376",17.6210667465429,-1.03074693015464,0.449569719788891,-2.29274100274961,0.0218629204170038,0.0291570528857502,"CDS",792,"","","","hypothetical protein"
"PHJJKLOP_02381",317.433928543549,-2.24723667055507,0.138723071709727,-16.1994442803093,5.08848265354476e-59,2.15792026412366e-58,"CDS",876,"ybbH_2","","COG1737","putative HTH-type transcriptional regulator YbbH"
"PHJJKLOP_02382",2028.27360643898,-1.75511540010455,0.0746953061573762,-23.4969972063128,4.37748953048666e-122,3.06219711548529e-121,"CDS",1032,"yhhX","1.-.-.-","COG0673","putative oxidoreductase YhhX"
"PHJJKLOP_02383",2704.05433773634,-1.37102536714078,0.0653618802952898,-20.9759168638785,1.08848144126644e-97,6.53088864759862e-97,"CDS",291,"","","","hypothetical protein"
"PHJJKLOP_02388",24.4089822282105,-1.1462034592891,0.382095439940647,-2.99978314179081,0.00270171885405679,0.00385923008065172,"CDS",1209,"","","","hypothetical protein"
"PHJJKLOP_02394",481.89005785234,-1.77647309262163,0.131326399575282,-13.5271590355546,1.08121996109089e-41,3.66610709343841e-41,"CDS",318,"","","","hypothetical protein"
"PHJJKLOP_02395",3910.74953701919,-1.70091630630129,0.068821126918934,-24.7150313057913,7.37258139904595e-135,5.63099711957744e-134,"CDS",2229,"topB_2","5.6.2.1","COG0550","DNA topoisomerase 3"
"PHJJKLOP_02429",14041.3622025702,-2.09005979774308,0.0518143835328634,-40.3374440693182,0,0,"CDS",2643,"alaS","6.1.1.7","","Alanine--tRNA ligase"
"PHJJKLOP_02443",622.266386805986,-1.52705454494538,0.0971595449651094,-15.7169791757851,1.15710584621559e-55,4.69427493708602e-55,"CDS",648,"recU","3.1.22.4","COG3331","Holliday junction resolvase RecU"
"PHJJKLOP_02446",64.4072599091652,-2.09095659686072,0.260103386929649,-8.03894413503452,9.06158781194988e-16,2.00520280184611e-15,"CDS",498,"","","","hypothetical protein"
"PHJJKLOP_02455",588.36735773675,-1.60758112089815,0.102908659012745,-15.6214368773287,5.20199842334592e-55,2.09057493684533e-54,"CDS",888,"","3.2.1.-","COG1388","Autolysin"
"PHJJKLOP_02461",4076.87814108333,-2.28997211894518,0.0683783801935897,-33.4897099413867,6.80513642121371e-246,9.47654811400645e-245,"CDS",513,"apt","2.4.2.7","COG0503","Adenine phosphoribosyltransferase"
"PHJJKLOP_02462",10512.7557052121,-1.88342886069148,0.0594129426295585,-31.7006493422605,1.52198431115008e-220,1.85236627137534e-219,"CDS",2298,"","","","hypothetical protein"
"PHJJKLOP_02467",8489.1766914398,-1.23839334661056,0.0834212446072846,-14.8450595821297,7.48882443346459e-50,2.83100256992336e-49,"CDS",1314,"obg","3.6.5.-","COG0536","GTPase Obg"
"PHJJKLOP_02469",1690.32739006076,-2.11003534747071,0.0751363435123373,-28.0827526179025,1.59123878778942e-173,1.49346988421364e-172,"CDS",936,"menH_3","4.2.99.20","","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"
"PHJJKLOP_02472",1968.73850346834,-2.03667045350698,0.0884280302921746,-23.0319554419298,2.23093293569503e-117,1.5284698419842e-116,"CDS",762,"","","","hypothetical protein"
"PHJJKLOP_02473",4365.2633136506,-3.25922328737297,0.0685571109617106,-47.540265942555,0,0,"CDS",441,"fabZ_2","4.2.1.59","COG0764","3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ"
"PHJJKLOP_02474",6974.27912244173,-3.64429992211345,0.0744298189495136,-48.9629018792241,0,0,"CDS",756,"fabI","1.3.1.9","COG0623","Enoyl-[acyl-carrier-protein] reductase [NADH] FabI"
"PHJJKLOP_02476",706.204775503285,-1.35317582405201,0.0933616420455855,-14.4939162851409,1.32375118006135e-47,4.86893247310034e-47,"CDS",921,"ykuT","","COG0668","putative MscS family protein YkuT"
"PHJJKLOP_02480",863.112599497499,-1.53339932728056,0.0894858085965334,-17.1356704636177,8.04205197022361e-66,3.62619030103155e-65,"CDS",834,"murI","5.1.1.3","COG0796","Glutamate racemase"
"PHJJKLOP_02485",2801.16125533007,-1.70971717484952,0.0665353218403928,-25.6963839289881,1.28288901498553e-145,1.03530180885894e-144,"CDS",1011,"trpS2","6.1.1.2","COG0180","Tryptophan--tRNA ligase 2"
"PHJJKLOP_02486",8835.15123525893,-1.82082493855313,0.0582984301807809,-31.2328296475023,3.81943446958689e-214,4.53785190553299e-213,"CDS",2421,"pheT","6.1.1.20","","Phenylalanine--tRNA ligase beta subunit"
"PHJJKLOP_02487",3377.50345386219,-2.83267160796022,0.0666355261497001,-42.5099308377409,0,0,"CDS",1044,"pheS","6.1.1.20","COG0016","Phenylalanine--tRNA ligase alpha subunit"
"PHJJKLOP_02495",318.808175918255,-2.25729967334084,0.14427842356769,-15.6454417613026,3.56884066368327e-55,1.44004163707112e-54,"CDS",597,"","","","hypothetical protein"
"PHJJKLOP_02518",991.431829679423,-1.62829016352501,0.100609545822058,-16.1842512081794,6.51374711592955e-59,2.75454221258377e-58,"CDS",834,"uppP","3.6.1.27","","Undecaprenyl-diphosphatase"
"PHJJKLOP_02519",2940.20106930395,-2.22481422192641,0.0668960426508389,-33.257785270479,1.5753376984365e-242,2.13419052901307e-241,"CDS",1929,"zosA","3.6.3.-","COG2217","Zinc-transporting ATPase"
"PHJJKLOP_02520",502.301375928975,-1.03070525379023,0.100985032203662,-10.2065150775172,1.85404612718618e-24,4.87786828189404e-24,"CDS",456,"","","","hypothetical protein"
"PHJJKLOP_02521",570.048292537094,-1.3632211326899,0.0980026407641886,-13.9100448932805,5.50448894103133e-44,1.93432393068636e-43,"CDS",270,"","","","hypothetical protein"
"PHJJKLOP_02522",5984.90491802772,-2.40739594158414,0.0802492130473554,-29.9989974999945,1.01133818048234e-197,1.11321562954563e-196,"CDS",255,"rpsT","","","30S ribosomal protein S20"
"PHJJKLOP_02539",16160.7881779772,-1.52396816476696,0.0522985572918456,-29.1397744733692,1.12584005210097e-186,1.14651874693547e-185,"CDS",1830,"typA","","COG1217","GTP-binding protein TypA/BipA"
"PHJJKLOP_02542",7314.02399384465,-1.06842910641435,0.0711965227915908,-15.0067596635569,6.63088083842471e-51,2.52849391736983e-50,"CDS",1407,"pdhD","1.8.1.4","","Dihydrolipoyl dehydrogenase"
"PHJJKLOP_02543",8832.50554246883,-1.16683211969213,0.0603686846672681,-19.3284337090218,3.09677181895416e-83,1.66458434936243e-82,"CDS",1644,"","","","hypothetical protein"
"PHJJKLOP_02544",3355.57896070027,-1.56724578374896,0.0648141023240097,-24.1806293314718,3.55734087274546e-129,2.6297971785185e-128,"CDS",978,"pdhB","1.2.4.1","","Pyruvate dehydrogenase E1 component subunit beta"
"PHJJKLOP_02545",5205.53958707254,-1.86584249832269,0.0605891357960312,-30.7950010147679,3.05707981286402e-208,3.48018895806649e-207,"CDS",1110,"pdhA","1.2.4.1","","Pyruvate dehydrogenase E1 component subunit alpha"
"PHJJKLOP_02553",54.0295176628103,-1.09096075089291,0.257350625545848,-4.23919991870603,2.24317826788336e-05,3.62639078512029e-05,"CDS",1566,"rhaR_6","","","HTH-type transcriptional activator RhaR"
"PHJJKLOP_02594",331.976943285227,-1.04763908414296,0.117956898879921,-8.88154142819106,6.59401694527074e-19,1.55697844906472e-18,"CDS",579,"","","","hypothetical protein"
"PHJJKLOP_02610",57.4076893892526,-1.69668024685278,0.279990943266321,-6.05976831628778,1.363177544862e-09,2.54448476890076e-09,"CDS",288,"","","","hypothetical protein"
"PHJJKLOP_02611",1297.30551542438,-2.69649520013065,0.0863980754959699,-31.2101303721335,7.7642735318441e-214,9.18823515981866e-213,"CDS",669,"","","","hypothetical protein"
"PHJJKLOP_02618",945.380253906409,-1.42540323471055,0.0841583318366249,-16.9371612246029,2.3940183369374e-64,1.05874311680806e-63,"CDS",894,"","","","hypothetical protein"
"PHJJKLOP_02619",5522.10662094067,-1.06861375855149,0.0556132792666429,-19.2150826680786,2.76792919539355e-82,1.46416607968344e-81,"CDS",927,"ppaC","3.6.1.1","COG1227","putative manganese-dependent inorganic pyrophosphatase"
"PHJJKLOP_02620",1220.45007974994,-1.13133460511699,0.0802459415855519,-14.0983404613784,3.88805684953487e-45,1.38416673097591e-44,"CDS",762,"pflA","1.97.1.4","","Pyruvate formate-lyase-activating enzyme"
"PHJJKLOP_02623",8951.00788884788,-1.04743789097183,0.0660358713136047,-15.8616501930828,1.16784506417424e-56,4.81615443820618e-56,"CDS",2046,"parE","5.6.2.2","COG0187","DNA topoisomerase 4 subunit B"
"PHJJKLOP_02627",3895.78236532818,-1.08920919963311,0.0744529980657583,-14.629487434087,1.8215423402072e-48,6.76637440022376e-48,"CDS",792,"codY","","COG4465","GTP-sensing transcriptional pleiotropic repressor CodY"
"PHJJKLOP_02628",6727.14633794192,-1.07838959676758,0.0693610608272229,-15.547478425306,1.65494454289937e-54,6.6242031570063e-54,"CDS",1401,"clpY","","COG1220","ATP-dependent protease ATPase subunit ClpY"
"PHJJKLOP_02629",2151.8691580302,-2.13576417934777,0.0853414456481703,-25.026107340069,3.17852505127648e-138,2.47825625091713e-137,"CDS",549,"hslV","3.4.25.2","COG5405","ATP-dependent protease subunit HslV"
"PHJJKLOP_02630",1491.56463044838,-2.07279653694049,0.0745629477529284,-27.7992836845574,4.42507700020781e-170,4.06401243516018e-169,"CDS",906,"xerC_11","","COG4974","Tyrosine recombinase XerC"
"PHJJKLOP_02631",4561.19319767508,-1.49553764051485,0.0578430231642356,-25.8551085109871,2.13165930871979e-147,1.73429020932257e-146,"CDS",1326,"trmFO","2.1.1.74","COG1206","Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO"
"PHJJKLOP_02632",6840.28632092773,-2.31551317725604,0.0594587795540569,-38.9431669237491,0,0,"CDS",2079,"topA","5.6.2.1","","DNA topoisomerase 1"
"PHJJKLOP_02633",297.832846588677,-1.9788993488028,0.131865872844997,-15.0069104773523,6.61582463881403e-51,2.52650241946546e-50,"CDS",858,"dprA","","COG0758","DNA processing protein DprA"
"PHJJKLOP_02635",1520.49127872783,-1.03241110232857,0.0703194777511071,-14.6817231206231,8.44176404776932e-49,3.15145156596276e-48,"CDS",861,"rbgA","","COG1161","Ribosome biogenesis GTPase A"
